fecha;hora;red;serie;tema;texto;imagen;enlace
2026-12-20;12:30;instagram;EFQM;efqm-primeros-pasos;"💙 Primeros pasos con EFQM, explicado sin humo.

Primeros pasos con EFQM: Por dónde empezar sin agobiarse. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-primeros-pasos.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-20-efqm-primeros-pasos
2026-12-21;12:30;instagram;NORMAS;cuadro-de-mando;"💙 Cuadro de Mando Integral: La estrategia, medida. Y esto es lo que gana tu organización.

Diseñamos tu cuadro de mando integral: mapa estratégico, indicadores y rituales de seguimiento que mantienen viva la estrategia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Estrategia #Liderazgo #Dirección #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/cuadro-de-mando.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-21-cuadro-de-mando
2026-12-22;12:30;instagram;EFQM;efqm-formacion;"💙 Formación EFQM 2025: lo que aporta de verdad.

Formación EFQM 2025. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-formacion.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-22-efqm-formacion
2026-12-23;12:30;instagram;NORMAS;reestructuracion;"💙 El error más común al implantar Reestructuración (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Estrategia #Liderazgo #Dirección #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/reestructuracion.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-23-reestructuracion
2026-12-24;12:30;instagram;EFQM;efqm-modelo-2025;"💙 El Modelo EFQM 2025: el fallo que vemos una y otra vez.

El Modelo EFQM 2025: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-modelo-2025.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-24-efqm-modelo-2025
2026-12-25;12:30;instagram;NORMAS;consultoria-de-negocio;"💙 ¿Es Consultoría de Negocio para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Estrategia #Liderazgo #Dirección #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/consultoria-de-negocio.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-25-consultoria-de-negocio
2026-12-26;12:30;instagram;EFQM;efqm-direccion;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Dimensión Dirección. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-direccion.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-26-efqm-direccion
2026-12-27;12:30;instagram;NORMAS;clasificacion-empresarial;"💙 Clasificación Empresarial: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Estrategia #Liderazgo #Dirección #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/clasificacion-empresarial.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-27-clasificacion-empresarial
2026-12-28;12:30;instagram;EFQM;efqm-ejecucion;"💙 Dimensión Ejecución: por dónde empezar.

Dimensión Ejecución: De la estrategia al funcionamiento diario. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-ejecucion.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-28-efqm-ejecucion
2026-12-29;12:30;instagram;NORMAS;liderazgo;"💙 ¿Qué es Liderazgo y para qué sirve de verdad?

Programas y acompañamiento para desarrollar el liderazgo de tus equipos directivos: criterio, gestión del propósito y toma de decisiones.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Estrategia #Liderazgo #Dirección #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/liderazgo.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-29-liderazgo
2026-12-30;12:30;instagram;EFQM;efqm-resultados;"💙 Dimensión Resultados, explicado sin humo.

Dimensión Resultados: Lo que consigues y cómo lo demuestras. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-resultados.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-30-efqm-resultados
2026-12-31;12:30;instagram;NORMAS;cultura-empresarial;"💙 Cultura Empresarial: La cultura que sostiene la estrategia. Y esto es lo que gana tu organización.

Diagnóstico y transformación de la cultura empresarial para alinearla con el propósito y la estrategia de la organización.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Estrategia #Liderazgo #Dirección #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/cultura-empresarial.png;https://www.tuconsultor.com/blog/post.html?p=2026-12-31-cultura-empresarial
2027-01-01;12:30;instagram;EFQM;efqm-criterio1;"💙 Propósito, visión y estrategia: lo que aporta de verdad.

Propósito, visión y estrategia. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio1.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-01-efqm-criterio1
2027-01-02;12:30;instagram;NORMAS;iso-9001;"💙 El error más común al implantar ISO 9001 (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-9001.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-02-iso-9001
2027-01-03;12:30;instagram;EFQM;efqm-criterio2;"💙 Cultura y liderazgo: el fallo que vemos una y otra vez.

Cultura y liderazgo: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio2.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-03-efqm-criterio2
2027-01-04;12:30;instagram;NORMAS;efqm;"💙 ¿Es Modelo EFQM para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-04-efqm
2027-01-05;12:30;instagram;EFQM;efqm-criterio3;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Implicar a los grupos de interés. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio3.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-05-efqm-criterio3
2027-01-06;12:30;instagram;NORMAS;madrid-excelente;"💙 Madrid Excelente: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/madrid-excelente.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-06-madrid-excelente
2027-01-07;12:30;instagram;EFQM;efqm-criterio4;"💙 Crear valor sostenible: por dónde empezar.

Crear valor sostenible: Criterio 4 del Modelo EFQM. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio4.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-07-efqm-criterio4
2027-01-08;12:30;instagram;NORMAS;iso-9004;"💙 ¿Qué es ISO 9004 y para qué sirve de verdad?

Llevamos tu ISO 9001 un paso más allá con ISO 9004: autoevaluación de madurez y mejora del sistema orientada al éxito sostenido de la organización.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-9004.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-08-iso-9004
2027-01-09;12:30;instagram;EFQM;efqm-criterio5;"💙 Funcionamiento y transformación, explicado sin humo.

Funcionamiento y transformación: Criterio 5 del Modelo EFQM. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio5.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-09-efqm-criterio5
2027-01-10;12:30;instagram;NORMAS;une-93200;"💙 UNE 93200: Cartas de servicios. Y esto es lo que gana tu organización.

Definimos y certificamos tus cartas de servicios UNE 93200: compromisos medibles con la ciudadanía y los usuarios, con indicadores y seguimiento.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/une-93200.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-10-une-93200
2027-01-11;12:30;instagram;EFQM;efqm-criterio6;"💙 Percepción de los grupos de interés: lo que aporta de verdad.

Percepción de los grupos de interés. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio6.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-11-efqm-criterio6
2027-01-12;12:30;instagram;NORMAS;iso-13485;"💙 El error más común al implantar ISO 13485 (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-13485.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-12-iso-13485
2027-01-13;12:30;instagram;EFQM;efqm-criterio7;"💙 Rendimiento estratégico y operativo: el fallo que vemos una y otra vez.

Rendimiento estratégico y operativo: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio7.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-13-efqm-criterio7
2027-01-14;12:30;instagram;NORMAS;iso-17025;"💙 ¿Es ISO 17025 para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-17025.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-14-iso-17025
2027-01-15;12:30;instagram;EFQM;efqm-radar;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

La lógica RADAR. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-radar.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-15-efqm-radar
2027-01-16;12:30;instagram;NORMAS;iatf-16949;"💙 IATF 16949: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iatf-16949.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-16-iatf-16949
2027-01-17;12:30;instagram;EFQM;efqm-gap;"💙 Informe de GAP: por dónde empezar.

Informe de GAP: Mide la distancia entre tu gestión y la excelencia. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-gap.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-17-efqm-gap
2027-01-18;12:30;instagram;NORMAS;marcado-ce;"💙 ¿Qué es Marcado CE y para qué sirve de verdad?

Te ayudamos a evaluar la conformidad de tus productos, preparar el expediente técnico y obtener el marcado CE para comercializar en la UE.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Calidad #ISO9001 #Excelencia #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/marcado-ce.png;https://www.tuconsultor.com/blog/post.html?p=2027-01-18-marcado-ce
